id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
58221343,2019/05/06 3:45 PM UTC,2019-05-06,,UTC,3522844,sandipan2001,2020-09-01 06:09:48 UTC,2020-09-01 07:53:40 UTC,casual,CC-BY,https://www.inaturalist.org/observations/58221343,https://static.inaturalist.org/photos/92932764/medium.jpeg?1598940556,,"","",2,0,true,,"Sikkim, IN",27.3646578895,88.7918588579,187,,,,29751,,obscured,true,,,Himalayan Tahr,Hemitragus jemlahicus,Himalayan Tahr,Mammalia,42324,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Antilopinae,,Caprini,,Hemitragus,,Hemitragus jemlahicus,,,,
58221690,2019/05/06 3:51 PM UTC,2019-05-06,,UTC,3522844,sandipan2001,2020-09-01 06:19:55 UTC,2020-09-01 06:19:55 UTC,casual,CC-BY,https://www.inaturalist.org/observations/58221690,https://static.inaturalist.org/photos/92933024/medium.jpeg?1598940807,,"","",0,0,true,,"Bulbulay, East Sikkim, Gangtok, Sikkim 737103, India",27.3419295,88.6212698,187,,,,187,,,false,,,Gorals,Naemorhedus,Gorals,Mammalia,42314,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Antilopinae,,Caprini,,Naemorhedus,,,,,,
58221831,2019/05/06 3:56 PM UTC,2019-05-06,,UTC,3522844,sandipan2001,2020-09-01 06:24:04 UTC,2020-09-01 09:15:49 UTC,casual,CC-BY,https://www.inaturalist.org/observations/58221831,https://static.inaturalist.org/photos/92933504/medium.jpeg?1598941294,,"","",1,0,true,,"Bulbulay, East Sikkim, Gangtok, Sikkim 737103, India",27.3419295,88.6212698,187,,,,187,,open,false,,,Mainland Leopard Cat,Prionailurus bengalensis,Mainland Leopard Cat,Mammalia,922738,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Prionailurus,,Prionailurus bengalensis,,,,
58768347,2020/01/20 1:34 AM EST,2020-01-20,2020-01-20 06:34:00 UTC,Eastern Time (US & Canada),447693,csanchezj7,2020-09-06 21:15:46 UTC,2021-06-09 05:13:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58768347,https://inaturalist-open-data.s3.amazonaws.com/photos/93845278/medium.jpg?1599426591,,"",,2,0,false,,India,27.0195901461,88.931473993,1130,,,,29775,,obscured,true,,,Himalayan Red Panda,Ailurus fulgens fulgens,Himalayan Red Panda,Mammalia,623378,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ailuridae,,,,,Ailurus,,Ailurus fulgens,,Ailurus fulgens fulgens,,
60399416,2019/05/16 1:33 PM UTC,2019-05-16,2019-05-16 13:33:00 UTC,UTC,3324815,ambitiousbirder,2020-09-22 07:16:50 UTC,2020-10-30 17:11:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60399416,https://inaturalist-open-data.s3.amazonaws.com/photos/96578179/medium.jpeg?1600758932,,"","We found it on the road. Not dead, breathing, seems to be in a deep sleep.
",1,0,false,,"Chatakpur, West Bengal 734313, India",26.9676209858,88.3110991968,208,,,,208,,open,false,,,Callosciurus erythraeus,Callosciurus erythraeus,Pallas' Squirrel,Mammalia,45952,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Callosciurus,,Callosciurus erythraeus,,,,
60725408,2019/04/27 12:00 AM UTC,2019-04-27,2019-04-27 00:00:00 UTC,UTC,2113143,ansilbr,2020-09-25 16:38:08 UTC,2020-09-25 20:22:54 UTC,research,,https://www.inaturalist.org/observations/60725408,https://static.inaturalist.org/photos/97114898/medium.jpeg?1601049803,,"","",1,0,false,,"Gurudongmar, Sikkim 737120, India",27.9833333,88.7,1915,,,,1915,,open,false,,,Himalayan Marmot,Marmota himalayana,Himalayan Marmot,Mammalia,46094,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Xerinae,,Marmotini,,Marmota,,Marmota himalayana,,,,
60725413,2019/04/26 10:43 PM UTC,2019-04-26,2019-04-26 22:43:00 UTC,UTC,2113143,ansilbr,2020-09-25 16:38:09 UTC,2020-10-19 04:10:24 UTC,needs_id,,https://www.inaturalist.org/observations/60725413,https://static.inaturalist.org/photos/97116187/medium.jpeg?1601050332,,"","",1,0,false,,"Gurudongmar, Sikkim 737120, India",27.9833333,88.7,1915,,,,1915,,,false,,,Pikas,Ochotona,Pikas,Mammalia,43170,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Ochotonidae,,,,,Ochotona,,,,,,
60725414,2019/04/26 9:50 PM UTC,2019-04-26,2019-04-26 21:50:00 UTC,UTC,2113143,ansilbr,2020-09-25 16:38:09 UTC,2020-12-19 21:17:52 UTC,research,,https://www.inaturalist.org/observations/60725414,https://static.inaturalist.org/photos/97115974/medium.jpeg?1601050250,,"","",2,0,false,,"Gurudongmar, Sikkim 737120, India",27.9833333,88.7,1915,,,,1915,,open,false,,,Kiang,Equus kiang,Kiang,Mammalia,43338,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Perissodactyla,,,Equidae,,,,,Equus,,Equus kiang,,,,
60725417,2019/04/26 9:21 PM UTC,2019-04-26,2019-04-26 21:21:00 UTC,UTC,2113143,ansilbr,2020-09-25 16:38:11 UTC,2021-04-02 01:42:24 UTC,research,,https://www.inaturalist.org/observations/60725417,https://static.inaturalist.org/photos/97116996/medium.jpeg?1601050621,,"","",6,0,false,,India,27.9542624851,88.6117110595,1915,,,,29680,,obscured,true,,,Tibetan Gazelle,Procapra picticaudata,Tibetan Gazelle,Mammalia,42372,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Antilopinae,,Antilopini,,Procapra,,Procapra picticaudata,,,,
60725418,2019/04/23 9:37 PM UTC,2019-04-23,2019-04-23 21:37:00 UTC,UTC,2113143,ansilbr,2020-09-25 16:38:11 UTC,2020-09-25 16:38:11 UTC,needs_id,,https://www.inaturalist.org/observations/60725418,https://static.inaturalist.org/photos/97117169/medium.jpeg?1601050685,,"","",0,0,false,,"Sikkim 737121, India",27.1942,88.1183,200,,,,200,,,false,,,Callosciurus,Callosciurus,Beautiful Squirrels,Mammalia,45940,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Callosciurus,,,,,,
62767568,2020-10-17 11:53:53 AM GMT+05:30,2020-10-17,2020-10-17 06:23:53 UTC,Chennai,1554601,so17,2020-10-17 06:25:40 UTC,2020-10-17 11:59:17 UTC,research,,https://www.inaturalist.org/observations/62767568,https://static.inaturalist.org/photos/100626368/medium.jpeg?1602915969,,"",,1,0,false,2,India,26.9256342884,88.1946169717,1700,,,,29798,,obscured,true,,,Bhutan Giant Flying Squirrel,Petaurista nobilis,Bhutan Giant Flying Squirrel,Mammalia,45983,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,,Pteromyini,,Petaurista,,Petaurista nobilis,,,,
64339063,2016/11/04 3:38 AM UTC,2016-11-04,2016-11-04 03:38:00 UTC,UTC,3818028,atanu_modak,2020-11-07 03:47:04 UTC,2021-03-15 06:07:38 UTC,research,,https://www.inaturalist.org/observations/64339063,https://static.inaturalist.org/photos/103421606/medium.jpg?1604720643,,"",,2,1,false,,India,27.1196232439,88.2906527556,201,,,,29775,,obscured,true,,,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca mulatta,,,,
64346788,2020/11/01 1:30 PM IST,2020-11-01,2020-11-01 08:00:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:36:47 UTC,2020-11-07 09:48:49 UTC,research,,https://www.inaturalist.org/observations/64346788,https://static.inaturalist.org/photos/103431488/medium.jpeg?1604729197,,"","",2,0,false,,India,27.0286408846,88.2783471023,228,,,,29775,,obscured,true,,,Assam Macaque,Macaca assamensis,Assam Macaque,Mammalia,43454,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca assamensis,,,,
64346798,2019/02/24 7:05 AM IST,2019-02-24,2019-02-24 01:35:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:36:53 UTC,2021-03-15 06:06:07 UTC,research,,https://www.inaturalist.org/observations/64346798,https://static.inaturalist.org/photos/103431550/medium.jpeg?1604729248,,"","",1,0,false,,"latpanchar, West Bengal, India",26.915907,88.4028166,2417,,,,2417,,open,false,,,Irrawaddy Squirrel,Callosciurus pygerythrus,Irrawaddy Squirrel,Mammalia,45953,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Callosciurus,,Callosciurus pygerythrus,,,,
64346813,2017/04/08 3:26 PM IST,2017-04-08,2017-04-08 09:56:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:03 UTC,2020-11-07 08:05:06 UTC,research,,https://www.inaturalist.org/observations/64346813,https://static.inaturalist.org/photos/103431757/medium.jpeg?1604729456,,"","",1,0,false,,"Bangal, Darjeeling, West Bengal 734101, India",27.0824496,88.7006888,200,,,,200,,open,false,,,Himalayan Striped Squirrel,Tamiops macclellandii,Himalayan Striped Squirrel,Mammalia,75151,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Tamiops,,Tamiops macclellandii,,,,
64346814,2017/04/09 6:09 AM IST,2017-04-09,2017-04-09 00:39:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:04 UTC,2020-11-07 08:04:54 UTC,research,,https://www.inaturalist.org/observations/64346814,https://static.inaturalist.org/photos/103431790/medium.jpeg?1604729474,,"","",1,0,false,,"Bangal, Darjeeling, West Bengal 734101, India",27.0824496,88.7006888,200,,,,200,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
64346823,2016/11/02 11:24 AM IST,2016-11-02,2016-11-02 05:54:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:08 UTC,2020-11-07 08:03:49 UTC,research,,https://www.inaturalist.org/observations/64346823,https://static.inaturalist.org/photos/103431849/medium.jpg?1604729534,,"",,1,0,false,,"Darjeeling, West Bengal, India",27.0410218,88.2662745,4418,,,,4418,,open,false,,,Irrawaddy Squirrel,Callosciurus pygerythrus,Irrawaddy Squirrel,Mammalia,45953,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Callosciurus,,Callosciurus pygerythrus,,,,
64346825,2018/05/11 10:14 AM IST,2018-05-11,2018-05-11 04:44:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:09 UTC,2020-11-07 09:47:57 UTC,research,,https://www.inaturalist.org/observations/64346825,https://static.inaturalist.org/photos/103431861/medium.jpeg?1604729555,,"","",1,0,false,,"Darjiling, IN-WB, IN",26.9193023619,88.3797428813,534,,,,29798,,obscured,true,,,ratufa uzdičková,Ratufa bicolor,Black Giant Squirrel,Mammalia,46033,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Ratufinae,,,,Ratufa,,Ratufa bicolor,,,,
64346826,2018/05/12 2:33 PM IST,2018-05-12,2018-05-12 09:03:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:10 UTC,2020-11-07 09:48:00 UTC,research,,https://www.inaturalist.org/observations/64346826,https://static.inaturalist.org/photos/103431868/medium.jpeg?1604729562,,"","",2,0,false,,India,27.0315703613,88.2149744642,4057,,,,29775,,obscured,true,,,Black Giant Squirrel,Ratufa bicolor,Black Giant Squirrel,Mammalia,46033,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Ratufinae,,,,Ratufa,,Ratufa bicolor,,,,
64346837,2016/11/02 12:45 PM IST,2016-11-02,2016-11-02 07:15:00 UTC,Kolkata,3818028,atanu_modak,2020-11-07 07:37:15 UTC,2021-06-09 05:14:03 UTC,research,,https://www.inaturalist.org/observations/64346837,https://static.inaturalist.org/photos/103432014/medium.jpeg?1604729695,,"","",5,0,false,,India,27.3001630461,88.7767938369,255,,,,29751,,obscured,true,,,Red Panda,Ailurus fulgens,Red Panda,Mammalia,41653,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ailuridae,,,,,Ailurus,,Ailurus fulgens,,,,
66452825,2008/03/26 10:22 AM AEDT,2008-03-26,2008-03-25 23:22:00 UTC,Sydney,1432261,gillbsydney,2020-12-12 04:33:34 UTC,2020-12-31 11:33:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66452825,https://inaturalist-open-data.s3.amazonaws.com/photos/107129107/medium.jpeg?1607747511,,"Assam Macaque, India, Kalimpong, Macaca assamensis, mammals, monkey, primate, Sikkim","",2,0,false,,India,27.0937000696,88.5507412673,61,,,,29775,,obscured,true,,,Assam Macaque,Macaca assamensis,Assam Macaque,Mammalia,43454,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca assamensis,,,,
66530512,2020/12/13 5:00 PM UTC,2020-12-13,2020-12-13 17:00:00 UTC,UTC,3856003,elimdar4,2020-12-13 18:42:23 UTC,2020-12-14 04:59:58 UTC,casual,,https://www.inaturalist.org/observations/66530512,https://www.inaturalist.org/assets/copyright-infringement-medium.png,,"",,3,0,false,,"Darjiling, IN-WB, IN",26.8777321568,88.4622914321,200,,,,29798,,obscured,true,,,tygr indický,Panthera tigris tigris,Bengal Tiger,Mammalia,130793,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Pantherinae,,,,Panthera,,Panthera tigris,,Panthera tigris tigris,,
67961724,2016/06/05 2:50 PM EDT,2016-06-05,2016-06-05 18:50:00 UTC,Eastern Time (US & Canada),715728,environeill,2021-01-12 16:23:36 UTC,2021-02-28 15:34:49 UTC,research,,https://www.inaturalist.org/observations/67961724,https://static.inaturalist.org/photos/109937156/medium.jpeg?1610468606,,"",,2,0,false,,"East Sikkim, Sikkim, India",27.3745722222,88.7580638889,5,,,,5,,,false,,,Domestic Dog,Canis familiaris,Domestic Dog,Mammalia,47144,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Canidae,,,,,Canis,,Canis familiaris,,,,
68022287,2016/06/05 3:06 PM EDT,2016-06-05,2016-06-05 19:06:00 UTC,Eastern Time (US & Canada),715728,environeill,2021-01-13 22:00:40 UTC,2021-03-29 07:20:46 UTC,needs_id,,https://www.inaturalist.org/observations/68022287,https://static.inaturalist.org/photos/110047543/medium.jpeg?1610575202,,"",likely killed by feral dogs,2,0,false,,"East Sikkim, Sikkim, India",27.374075,88.7586222222,10,,,,10,,open,false,,,Squirrels,Sciuridae,Squirrels,Mammalia,45933,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,,,,,,,,,,,
68022518,2016/06/05 3:14 PM EDT,2016-06-05,2016-06-05 19:14:00 UTC,Eastern Time (US & Canada),715728,environeill,2021-01-13 22:07:29 UTC,2021-04-13 10:44:05 UTC,research,,https://www.inaturalist.org/observations/68022518,https://static.inaturalist.org/photos/110047628/medium.jpeg?1610575278,,"",Actually a recently updated species called Ochotona sikimaria,1,0,false,,"East Sikkim, Sikkim, India",27.3729627159,88.7593966038,15,,,,15,,open,false,,,Moupin Pika,Ochotona thibetana,Moupin Pika,Mammalia,43200,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Lagomorpha,,,Ochotonidae,,,,,Ochotona,,Ochotona thibetana,,,,
68108891,2016/05/19 10:05 AM EDT,2016-05-19,2016-05-19 14:05:00 UTC,Eastern Time (US & Canada),715728,environeill,2021-01-15 16:46:59 UTC,2021-01-15 16:46:59 UTC,casual,,https://www.inaturalist.org/observations/68108891,https://static.inaturalist.org/photos/110203164/medium.jpeg?1610729198,,"",,0,0,true,,"Uttarey, Sikkim, India",27.2709955874,88.09354828,23,,,,23,,,false,,,Domestic Cattle,Bos taurus,Domestic Cattle,Mammalia,74113,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Bovinae,,Bovini,,Bos,,Bos taurus,,,,
68109705,2016/05/22 10:19 AM EDT,2016-05-22,2016-05-22 14:19:00 UTC,Eastern Time (US & Canada),715728,environeill,2021-01-15 17:08:04 UTC,2021-01-15 17:08:04 UTC,casual,,https://www.inaturalist.org/observations/68109705,https://static.inaturalist.org/photos/110204856/medium.jpeg?1610730430,,"",,0,0,true,,"Yuksom, Sikkim 737113, India",27.3660299579,88.2212256452,10,,,,10,,,false,,,Domestic Cattle,Bos taurus,Domestic Cattle,Mammalia,74113,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Bovinae,,Bovini,,Bos,,Bos taurus,,,,
68245831,2021-01-14 2:42:38 PM GMT+05:30,2021-01-14,2021-01-14 09:12:38 UTC,Chennai,2025878,ashwinv,2021-01-18 00:39:41 UTC,2021-01-18 20:26:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/68245831,https://inaturalist-open-data.s3.amazonaws.com/photos/110453682/medium.jpeg?1610930395,,"",,1,0,false,2,India,27.0582935554,88.5908750623,,,,,29775,,obscured,true,gps,gps,Assam Macaque,Macaca assamensis,Assam Macaque,Mammalia,43454,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca assamensis,,,,
68245880,2021-01-16 1:33:36 PM GMT+05:30,2021-01-16,2021-01-16 08:03:36 UTC,Chennai,2025878,ashwinv,2021-01-18 00:40:15 UTC,2021-01-18 20:25:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/68245880,https://inaturalist-open-data.s3.amazonaws.com/photos/110453736/medium.jpeg?1610930431,,"",,2,0,false,2,India,27.141567321,88.288227573,,,,,29775,,obscured,true,gps,gps,Assam Macaque,Macaca assamensis,Assam Macaque,Mammalia,43454,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca assamensis,,,,
68278267,2021-01-15 2:36:02 PM GMT+05:30,2021-01-15,2021-01-15 09:06:02 UTC,Chennai,2278446,anirbandattaroy,2021-01-18 17:11:07 UTC,2021-01-22 03:44:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/68278267,https://static.inaturalist.org/photos/110517847/medium.jpeg?1610989874,,"",Hanging around in the zoo area,1,0,false,2,Darjeeling,27.0410180784,88.2662744075,4426,,,,4426,,,false,gps,gps,Himalayan Gray Langur,Semnopithecus schistaceus,Himalayan Gray Langur,Mammalia,1070741,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Colobinae,,Presbytini,,Semnopithecus,,Semnopithecus schistaceus,,,,
68454614,,,,UTC,3758054,mingma_tamang1,2021-01-22 17:52:55 UTC,2021-04-14 03:58:04 UTC,casual,,https://www.inaturalist.org/observations/68454614,https://static.inaturalist.org/photos/110846359/medium.jpeg?1611338003,,"",,0,0,false,2,"Martam, Sikkim, India",27.2620341804,88.5556247458,202,,,,202,,,false,gps,gps,,Soricidae,Shrews,Mammalia,46341,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Soricidae,,,,,,,,,,,
68644529,2020-11-03 6:07:59 AM GMT+05:30,2020-11-03,2020-11-03 00:37:59 UTC,Chennai,1163050,sailendradewan,2021-01-26 16:13:17 UTC,2021-05-14 16:01:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68644529,https://inaturalist-open-data.s3.amazonaws.com/photos/111205972/medium.jpeg?1611677608,,"",This individual was hit by a moving truck,4,0,false,2,"Sikkim 737134, India",27.2361758336,88.5095095262,206,,,,206,,open,false,gps,gps,Mainland Leopard Cat,Prionailurus bengalensis,Mainland Leopard Cat,Mammalia,922738,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Prionailurus,,Prionailurus bengalensis,,,,
69273725,2016/03/12,2016-03-12,,UTC,730396,suemilks,2021-02-08 21:35:54 UTC,2021-04-26 21:47:07 UTC,research,,https://www.inaturalist.org/observations/69273725,https://static.inaturalist.org/photos/112377733/medium.jpg?1612820108,,"India, adult, West Bengal",Neora Valley National Park,1,0,false,,"Bangal, Darjeeling, West Bengal 734101, India",27.0824496,88.7006888,200,,,,200,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
70156559,2021/01/12 3:45 PM IST,2021-01-12,2021-01-12 10:15:00 UTC,Chennai,2025878,ashwinv,2021-02-25 19:17:01 UTC,2021-03-15 06:01:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/70156559,https://inaturalist-open-data.s3.amazonaws.com/photos/113996333/medium.jpeg?1614280523,,"","",1,0,false,,India,27.2719996224,88.6638722186,500,,,,29751,,obscured,true,,,Assam Macaque,Macaca assamensis,Assam Macaque,Mammalia,43454,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca assamensis,,,,
71196686,2021/03/06 7:11 AM IST,2021-03-06,2021-03-06 01:41:00 UTC,Kolkata,3818028,atanu_modak,2021-03-14 06:45:08 UTC,2021-03-22 05:11:41 UTC,research,,https://www.inaturalist.org/observations/71196686,https://static.inaturalist.org/photos/115876675/medium.jpeg?1615704094,,"","",2,0,false,,"Kolbong Forest, West Bengal 734319, India",27.0847665504,88.6659507674,31,,,,31,,open,false,,,Yellow-bellied Weasel,Mustela kathiah,Yellow-bellied Weasel,Mammalia,41806,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Mustelidae,Mustelinae,,,,Mustela,,Mustela kathiah,,,,
71196687,2021/02/13 9:49 PM IST,2021-02-13,2021-02-13 16:19:00 UTC,Kolkata,3818028,atanu_modak,2021-03-14 06:45:08 UTC,2021-03-17 14:20:54 UTC,research,,https://www.inaturalist.org/observations/71196687,https://static.inaturalist.org/photos/115876722/medium.jpeg?1615704137,,"","",2,0,false,,"Hee Burmiok, Sikkim 737113, India",27.2559625,88.1826465,1928,,,,1928,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
71196689,2021/03/07 8:18 AM IST,2021-03-07,2021-03-07 02:48:00 UTC,Kolkata,3818028,atanu_modak,2021-03-14 06:45:09 UTC,2021-03-17 14:19:40 UTC,research,,https://www.inaturalist.org/observations/71196689,https://static.inaturalist.org/photos/115876750/medium.jpeg?1615704168,,"","",2,0,false,,"Kolbong Forest, West Bengal 734319, India",27.0824661758,88.6680876803,977,,,,977,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
73013856,2021-04-05 7:50:05 PM GMT+05:30,2021-04-05,2021-04-05 14:20:05 UTC,Kolkata,3818028,atanu_modak,2021-04-05 15:08:24 UTC,2021-04-14 09:54:01 UTC,research,,https://www.inaturalist.org/observations/73013856,https://static.inaturalist.org/photos/119148685/medium.jpeg?1617635322,,"",We have seen the squirrel flying for several times at around 6.30 pm.,1,0,false,2,"Sikkim 737113, India",27.2484579042,88.233246021,205,,,,205,,open,false,gps,gps,Red Giant Flying Squirrel,Petaurista petaurista,Red Giant Flying Squirrel,Mammalia,45982,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,,Pteromyini,,Petaurista,,Petaurista petaurista,,,,
73930391,2021/04/05 2:17 PM IST,2021-04-05,2021-04-05 08:47:00 UTC,Mumbai,2119456,udayagashe,2021-04-14 11:41:09 UTC,2021-04-15 06:26:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73930391,https://inaturalist-open-data.s3.amazonaws.com/photos/120770051/medium.jpg?1618400218,,"Animals, Laypanchar, Location, Orange-bellied Himalayan Squirrel, Places visited from Latpanchar town, Squirrel, West Bengal",,1,0,false,,"Mahananda Sanctuary Region, West Bengal 734009, India",26.7961932,88.3630076,544,,,,544,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
